,ids,Score,True
8288,2xe4,3.3327440160574193,7.16
17554,4omc,7.6946986272609115,10.78
13008,5eh8,4.505291111173881,3.1
5453,4hxz,4.971727403019841,6.05
7711,4gsy,8.700150686361656,6.92
16545,1hvh,5.87363313898196,7.96
12226,3snl,6.8950131221542525,9.15
9366,3gfw,5.482850782307469,7.57
4628,6h9b,8.714722884802928,5.7
5263,5drc,6.572424505516326,5.98
4550,3zju,7.4704556813438305,5.68
15051,4oag,6.7358079648065345,6.3
8215,2hwp,-0.5515506730822535,7.14
6164,6ayd,6.968651989722252,6.3
13927,1qji,5.629313600397948,4.85
16663,1ghy,5.886205086493318,8.1
15136,1igb,4.447009725745565,6.4
12119,3jzb,5.522937292610332,9.01
14932,6g98,5.715442923772754,6.15
8830,5yg4,7.908451368301104,7.37
2091,4odq,3.1201766089016223,4.47
2863,3njq,6.016865922237464,4.89
12407,6c7i,7.552088144294714,9.42
13626,2we3,6.6629321559266135,4.43
9405,4i0t,7.131427965396709,7.59
14868,5h9r,6.750706130066017,6.08
12341,6h7k,6.7791837766385905,9.31
17307,3nu6,7.619096550446884,9.3
1017,3tsd,5.589997557119943,3.66
12533,4mib,8.834182315339548,9.7
16214,6hsh,4.15787715799467,7.55
16757,6fni,11.055372072969373,8.22
9986,1q3d,9.025880437793228,7.82
5537,4e8w,4.834169405735876,6.09
11160,6c6o,4.554838067541565,8.3
16623,5e2k,5.527019286174713,8.03
824,3mtd,7.633520582152607,3.47
7887,3uvo,4.85750566658489,7.0
6723,5kau,7.083155242954749,6.52
13695,4trc,3.5805751062739484,4.52
1399,3fck,-42.15309548028288,4.0
11567,2h8h,6.802705245907041,8.57
11780,6cyd,9.172121005780381,8.7
15446,1b0h,8.454527280504811,6.7
10317,3ndm,5.413760633520833,7.96
13203,5ork,5.90495558687708,3.63
10414,3hx3,7.526692365821565,8.0
3832,5n8e,7.269630487980315,5.33
3033,3gjs,3.2063355656235375,4.99
5788,5km1,6.644337230615177,6.18
12860,4u5n,4.481110299932236,2.48
2759,4hup,6.596390474991425,4.82
8146,2gmx,4.374156141875977,7.11
4033,5mym,7.5379011793658695,5.41
9197,3og7,7.595108355961452,7.51
11421,3qd0,9.312775687837329,8.5
11164,6f23,6.060612150908393,8.3
292,4y2p,4.8632471275874245,2.66
3265,4z2h,6.801756978799526,5.08
14890,3cke,4.399826028809892,6.1
11556,3g6g,8.372842959196483,8.55
949,1uys,7.279691009324111,3.6
11706,2ovx,7.622208051893418,8.7
11658,5f4n,6.680964047642962,8.66
1477,5xo2,3.764264816671188,4.03
8579,4m6p,9.911999008082569,7.27
10446,4x6i,5.430881299813554,8.0
15414,1wur,7.9342027469395715,6.66
11850,1cj1,5.70037436676739,8.8
1745,5o0s,7.336727794173814,4.24
8316,4l0b,8.796510922826139,7.17
16823,3npc,10.825683999520855,8.34
9670,2agv,5.455113969412642,7.7
5835,4is6,5.168603952880968,6.2
6507,4jfx,6.262556003125305,6.44
14865,3bkk,7.927772310616731,6.08
3533,2mlm,0.8448022760814196,5.21
1957,1btn,3.0026285292535886,4.4
2608,3gxt,3.6248621435296338,4.74
3229,5ega,4.185065753967966,5.06
2080,4urn,5.35030082068507,4.46
11617,4nrl,3.8417930610473574,8.62
2370,2ybk,1.1146139015166872,4.62
8701,1g5s,7.2047334578097235,7.32
6197,4ztq,5.963088805569847,6.32
2532,5mkz,5.127947000646242,4.7
8289,2ycr,5.152179670245328,7.16
925,2l1r,4.932166884628178,3.57
10067,3vw6,6.276024359386737,7.85
6501,3ffu,5.006391010801599,6.44
13668,1j14,4.473094479539019,4.49
10294,2itp,5.9949372453761685,7.95
1115,3v30,5.866610035716923,3.74
14113,3k4d,3.9704462375248113,5.11
12890,3lvw,4.629365935522861,2.67
1192,2gfj,5.809306550743233,3.82
1051,1h0r,6.222632476231548,3.7
15284,1o3l,5.379171109106849,6.54
12194,3uok,6.237575091511695,9.1
14962,5u0z,5.381934418724844,6.19
10314,3fzr,6.115715359859178,7.96
3598,4m5k,7.169291974666331,5.23
2772,3a1t,6.573298689256067,4.83
6924,3mo2,4.51362549004853,6.61
13757,4ocq,6.117560035716765,4.61
3003,5fjx,2.899986023201814,4.96
14514,5g5z,7.752476245788359,5.66
1703,4tw6,6.731185162657396,4.21
15904,3s77,3.912320427168822,7.21
5888,1xb7,2.874886578199763,6.22
14585,3wz7,7.450919897261655,5.74
6604,1fsw,2.7184817721539263,6.49
11594,1yy4,6.703077932923694,8.6
12238,6aak,6.3003311123536,9.15
14562,6hd6,5.86033517446641,5.7
17496,2p15,11.03910336540606,10.3
6637,1xa5,8.004626396346149,6.5
15453,2evl,5.169004003066952,6.7
4054,5ab1,3.4303858947844055,5.42
8277,5mts,5.657465280152315,7.15
3867,3v2x,4.597161895551222,5.35
1163,2xtk,4.066184173699988,3.79
15397,1sln,5.316022446415741,6.64
13493,4bqs,6.006101608899807,4.21
6074,4h3a,3.3847134985513345,6.29
16704,2fxu,6.8729881369148496,8.15
11754,4uj9,9.493672455269463,8.7
13755,3lgs,-17.20866251696385,4.61
9042,2x6j,4.943420148193149,7.44
8671,5i9i,6.991691917100168,7.3
17411,3fuc,7.1657063396660385,9.72
185,1hyv,-4.686136020248575,2.3
1529,1yci,5.580337085962129,4.08
12617,3vru,8.801585633518703,10.0
4691,2b1v,6.095816567274906,5.74
15606,3aid,6.485428406738557,6.86
2782,1uyh,7.1076842460249345,4.84
8476,1h37,7.192539335474017,7.23
12309,1udt,6.844843865497261,9.3
17320,3vf5,7.243627225891413,9.34
6811,2lbm,2.0922846977019374,6.57
1875,2uze,6.6039766118515475,4.33
15835,2vot,6.401817917868089,7.14
15537,4loi,14.859434474809103,6.77
15165,5ihh,5.87684835714338,6.41
7588,6cis,8.601345698760607,6.87
4771,1o5b,4.9590369221200445,5.77
2387,5ti2,5.563305319710737,4.62
8799,5nev,6.084074353482624,7.36
992,3jpx,3.4224219327486307,3.63
11557,3kfc,10.133604586106872,8.55
6130,4aaw,4.745343447774072,6.3
9322,2fov,5.419694711279582,7.55
10548,4bcc,3.705746364465994,8.05
5851,3hlo,6.795963659439549,6.21
7687,2g79,5.485895608723007,6.92
10165,4djs,3.022282846724202,7.89
15693,3t83,5.102054863609002,6.98
4069,4pnc,1.3391383642313124,5.43
5836,4jvq,7.2871956544796825,6.2
14036,4xxh,8.94744096799343,5.0
9362,2xh5,6.422961311030974,7.57
3766,4o55,5.830709235693329,5.3
17252,2xjx,8.078865339193126,9.15
16732,5n1z,8.156860308786275,8.19
3518,4ezq,6.044010068190095,5.2
10703,5w5o,6.168396042683728,8.1
1127,5l4h,3.378060812125171,3.75
7905,4wq3,5.861772391801238,7.0
10087,5e90,7.783139351710286,7.85
79,4qsx,3.991923005842681,1.74
7484,4gy5,2.97024668919929,6.82
13088,4bt4,2.4714137406254757,3.34
13995,6hmg,6.612851799310952,4.94
6502,3s9y,8.38482964810242,6.44
2256,3uw9,4.312844746705678,4.56
4391,5ih6,5.510550553518411,5.6
7402,3mbp,9.889403580911301,6.8
9429,2gvf,2.988982372909498,7.6
2221,4nw2,4.228500832494241,4.54
653,1x07,5.333394996158895,3.28
8499,3cbs,5.774813334707357,7.24
1329,5o1c,5.191873538698984,3.95
2924,4zlo,7.166380498312788,4.92
16005,6ckr,6.958332176591243,7.3
4721,4knr,8.579350346868313,5.74
7116,1a09,3.0310617258054977,6.7
7271,3anq,5.063264812242196,6.74
10180,5d7r,6.115056017885982,7.89
14874,5d26,6.38568256036677,6.09
10263,4j1f,6.29597501032845,7.92
15808,5l9l,6.771464289716472,7.1
2165,2opy,5.247354572825419,4.52
10792,4erw,10.08282043749735,8.15
14555,4j28,5.092498109166073,5.7
3287,5jmx,1.7417296097290818,5.09
16857,1z1h,8.129597629445204,8.4
11667,6e59,5.618719678806174,8.67
8265,4no8,2.19274174440436,7.15
11893,5iua,7.029733726452451,8.82
12007,5ur1,8.18410817145379,8.97
16251,4m8h,8.477189382707074,7.6
4604,4i7b,4.363643711988754,5.7
9749,4c37,6.586641103792282,7.71
16023,1uw6,4.542095728284326,7.34
7821,1biw,4.048278223708857,6.98
15462,3t64,7.098349741685328,6.7
4442,2xkd,6.494903669476935,5.64
2675,4odp,2.7415365162053966,4.77
9020,2isv,3.4425577921097794,7.43
14326,2qg2,7.86883158321522,5.4
11003,1nmk,7.254028530726973,8.24
14537,1egh,4.517218533385599,5.7
8965,3bgm,7.98358671989815,7.41
9355,1pk0,5.049892764358872,7.57
13633,4kcx,5.399329193478332,4.43
5159,5trj,6.017243747413115,5.92
11311,5ccm,9.229468940774735,8.4
10562,5abg,6.030023128354243,8.05
3869,4blb,5.672422712106017,5.35
1915,4idz,2.547386234278377,4.36
5579,4dgg,7.461839785671639,6.1
8413,3if7,2.039352131426952,7.21
8816,4eg6,7.156379243663211,7.37
10452,4zt4,5.742142569518737,8.0
10432,4kfp,9.548501555759481,8.0
1178,5aib,4.167233887344607,3.8
5523,4ir6,6.098194643380474,6.08
7539,1tvo,7.868468574713127,6.85
8605,5li3,4.114693962918827,7.28
12924,3udh,5.970563817378309,2.85
13042,4n5d,3.9693868453656327,3.22
409,5dv2,5.117656820862343,2.9
15217,4mhy,4.395847751960394,6.47
684,3h2c,4.719525394104608,3.3
13605,4abd,-0.8484249527655998,4.4
6062,6bgu,6.255325466430501,6.28
12491,3oad,7.578195123098502,9.62
4051,3qci,6.4623366210032,5.42
903,2clm,6.220350708504089,3.55
11592,6dkg,8.117914682347143,8.59
13332,3ap4,5.311414460940157,3.92
15865,2doo,5.625164931802568,7.17
4707,3o1e,2.3493465755431884,5.74
10326,3vw9,7.258354999405012,7.96
17497,5nea,4.878293459582455,10.3
13619,1tjp,6.323889623305937,4.42
5479,5avi,8.22145359714899,6.06
12060,3pa3,8.158319751131435,9.0
7820,6c5t,7.580728774276394,6.97
7017,3zpr,5.273298568220101,6.65
13746,2vba,1.289398791107414,4.6
5238,5n21,4.623528166142219,5.96
5900,3e9i,7.964702869452393,6.22
7548,2yc3,7.38822314311397,6.85
10372,5ap5,6.828352907830624,7.97
7993,2fts,4.73854259461236,7.05
8812,3m11,9.407180123392562,7.37
1409,4cfu,6.841169330455639,4.0
3333,5xhr,1.2953032355190535,5.1
8145,6hm7,7.5608373900289,7.1
2487,5jr6,5.791096858944225,4.69
4113,4kot,7.606376436199977,5.46
5487,1yy6,5.2801364630657,6.07
4010,5yid,7.983364469794827,5.4
14400,3bvb,7.4108778369794575,5.49
1649,5ldk,3.538955070258152,4.17
11101,4bea,3.3563914270510864,8.3
2746,2xqq,7.247598094404135,4.82
17265,3ozg,6.636188060159965,9.19
5293,1uvr,6.656168344448788,6.0
16938,2qu6,7.968444079525013,8.52
10545,3txo,6.600428018535144,8.05
7384,1bl6,4.807499393337002,6.8
7070,6ee6,9.009559871872472,6.67
2447,5lhu,4.598339821098839,4.66
3910,2hj4,4.637263222527638,5.37
5634,1uu3,10.009381595022342,6.12
14682,4xya,7.112381131541848,5.86
2911,3i6c,3.414969145950501,4.92
9598,5db1,7.19691025417272,7.66
2016,1rst,4.672312063821825,4.43
5123,3n5u,2.7956025580073347,5.92
12082,4qgh,8.78470203400286,9.0
5417,5ekg,3.896985170039469,6.04
1671,3ee2,3.188955607543605,4.19
17229,1h22,8.366019881024439,9.1
16278,4x5z,7.035334429056214,7.63
3081,3ufa,-0.7003100755737465,5.0
3396,4aua,4.717680718247018,5.14
4158,4y6r,6.666510382590129,5.48
16204,2oi0,3.82328703577725,7.55
14282,3k4q,5.12967314311539,5.34
7735,1oeb,5.761107911669046,6.93
9087,3rwq,6.679667588706907,7.46
5160,5u2j,4.961733556707041,5.92
14768,4fm8,8.354292483905711,5.97
14615,1hmt,4.316504465073746,5.79
17053,4a7i,6.591908431241059,8.7
3556,7prc,4.653072613210748,5.21
2727,1b4d,7.548339525885318,4.81
7649,5l2m,7.7184942049901295,6.89
7304,6bgv,6.59979090157228,6.74
16290,4ruz,4.091794793939684,7.64
8195,5wir,4.29717611442134,7.12
76,3zst,4.4558923215417465,1.72
3639,2xl3,1.9776851360913348,5.25
11320,5hg7,2.798054717480676,8.4
11485,3sfc,10.06765557211388,8.52
3428,3e6k,4.477309823165396,5.15
13873,5iyy,4.922780521931132,4.77
8478,2cnh,7.133606016409285,7.23
12490,1lhd,5.535931515318005,9.62
1762,3zmv,5.1096632254794585,4.26
15666,2weo,4.001138976793848,6.93
1348,5yvt,5.885316086080022,3.96
14506,2aod,6.866713275664337,5.66
13904,2gzl,8.65338185628552,4.82
7420,4xt9,9.05380986744427,6.8
3665,5a7i,3.4498031454781404,5.26
929,5csh,4.908052748417531,3.57
3851,3zyr,8.29211431333245,5.34
12641,3o57,6.6876315507426805,10.1
14551,3fhb,4.680201942489825,5.7
2739,2hr6,7.7233688905897,4.82
5896,2y07,1.8603889398937348,6.22
10203,2yiq,8.824507027508178,7.9
3022,2gfa,4.245873382237397,4.98
7889,4a7j,5.085838014403132,7.0
7862,2r3l,5.351812121387672,7.0
5394,1n8u,3.788838269762039,6.03
10839,3hac,7.518809895490343,8.17
9894,4g1f,7.09957211725361,7.77
5826,2won,6.816714410753228,6.2
2313,4nrp,2.9376870490623324,4.59
12136,6c4d,9.987408468140382,9.04
1025,3h2n,5.351086104383481,3.67
5241,5uw5,5.176064148015876,5.96
654,2xgs,5.243628179426355,3.28
315,3gk2,1.0821135280739493,2.7
70,6cex,2.944361960498828,1.7
3677,3g2u,3.897963070494095,5.27
11843,5ea3,2.9674907879180727,8.77
14942,1ndy,6.407159328684642,6.17
10997,4ptg,5.930432857054782,8.23
5600,5urk,8.361671187336066,6.1
11305,4uro,6.458639860951243,8.4
12582,1a42,4.527693921588934,9.89
1490,1r4w,4.17213820629129,4.05
7970,2aov,5.865365435138309,7.04
8236,2bxu,6.413915731825689,7.15
5575,3saz,6.130880225242647,6.1
6475,2cia,5.977698045695008,6.43
190,1uxa,5.23656803447743,2.3
12159,4nau,6.896050289303098,9.06
10860,4anb,7.414863522165734,8.18
6789,5nt0,8.243071123865633,6.55
13788,2ha2,2.961356685066332,4.66
537,1pu7,3.480769993207943,3.1
1704,4ucs,6.640536753848337,4.21
4170,2ioa,3.583642157699819,5.49
4210,2uym,7.345580756622882,5.51
6632,5oq7,6.535138346515345,6.49
2302,2ybs,4.420710130185565,4.59
1282,4men,5.737445684001824,3.9
10107,5q16,9.251264267574038,7.87
10404,3c9e,2.405620301704811,8.0
12740,6dh4,7.110543864021035,11.3
15774,4qew,6.634765659498694,7.07
6709,4og5,6.45932142793477,6.52
14644,4lj8,7.209245134907199,5.82
15837,3n7o,8.08054703164161,7.14
8301,6do5,4.759574862723583,7.16
11740,4j53,8.429990869097846,8.7
15553,3c88,5.412293782838896,6.8
1333,2kvm,2.850765033652338,3.96
4052,3rl4,5.574854916746805,5.42
14669,3ehy,4.892717491288179,5.85
8759,1bqm,1.4983879715996955,7.35
13890,4aq6,5.163855209006614,4.8
11035,3l17,6.306050348345802,8.28
15289,3jvs,6.266149046462377,6.54
14362,5tp0,4.929677683470952,5.44
763,4ms0,3.996227249510388,3.39
5301,2r3i,7.249916903815482,6.0
716,3msc,7.893434669653181,3.31
5664,4q18,5.963103622243402,6.13
14029,3cfn,6.280936086670195,5.0
3324,4rkx,2.9878118556986584,5.1
6396,4mbc,5.998559922060348,6.4
9660,1m5e,6.148512066773013,7.7
8003,4bhi,3.6760759756722474,7.05
13428,3d6o,4.919980170629249,4.11
1005,1b9v,4.997715848435187,3.65
14175,4few,6.563223351238714,5.21
13299,4i9u,4.133844513488574,3.86
15776,5f5z,7.129353631099018,7.07
15294,4leq,8.914822061162253,6.54
15483,2jdu,5.69584787299636,6.72
1391,2c8y,6.126272239767063,4.0
6325,3hau,3.840044693567876,6.38
11765,5edq,6.606673246438545,8.7
11189,2wj2,2.374075603706366,8.33
9968,5j9z,3.154336449782512,7.8
15126,5nya,4.36239911141014,6.38
3730,1vyq,6.589574805156158,5.3
11510,4l6s,9.44979287653654,8.52
12936,6b7b,3.290464638068427,2.89
3436,4qip,3.0762303551377013,5.15
3565,2gnf,5.307117625609228,5.22
12062,3tjd,6.0774957504242355,9.0
9091,4aa0,10.447747698818487,7.46
7105,5y5t,5.84359233334934,6.68
3100,4waf,6.907303552868066,5.0
11434,5to8,9.452793252931412,8.51
11683,1f9e,2.1713538761278195,8.7
10934,2ow2,3.7252451068642816,8.22
14818,5er1,4.55450469238658,6.02
2148,4jxv,3.2995250339472673,4.51
8459,4pis,2.8060334961900053,7.22
12698,2j4a,7.973118740031595,10.6
17553,4gid,8.904131831192371,10.77
5020,5cyi,2.903038257954129,5.88
4992,5mql,5.740127501915267,5.85
12854,4ddm,3.39512962006045,2.46
3543,4mds,7.5179208950770455,5.21
2512,3ij1,2.9963684846766308,4.7
12939,2fw6,5.328023951995234,2.92
219,3t2t,-7.178907995803481,2.4
15576,3m3x,3.2647354844402927,6.82
14999,2o4z,1.9184332585451713,6.25
8453,4cfe,7.546702283457496,7.22
6195,4qq5,5.644204357320652,6.32
226,1o4h,2.7089324260477743,2.44
6626,4v11,4.2610678809679765,6.49
15622,4bco,6.7938300584476385,6.88
16803,4afg,6.898539490460326,8.3
15389,3f8f,7.210297118729598,6.63
6409,4xbd,1.490298067838704,6.4
14978,2xda,8.557199419903695,6.22
506,3ay0,4.96314114069476,3.04
5284,1hn2,6.903703101194219,6.0
10419,3rey,3.110545771090918,8.0
8177,3w32,9.264406657017261,7.12
2620,4jfi,6.295382343386253,4.74
16295,5dex,6.25912594319734,7.65
16179,1uml,7.341135754556404,7.52
6598,5may,5.581692811592404,6.48
7458,2etr,5.538072524646693,6.82
17608,5dgu,6.869328418546782,11.35
15058,2bal,6.715975847253262,6.31
16970,3v7x,4.926343931921092,8.57
12949,4zv2,5.167751994151559,2.93
9680,2piy,6.660605938178488,7.7
5339,4nrt,6.250532272535481,6.0
2059,5gow,2.634960183324788,4.45
15335,1b58,8.086747809524347,6.59
14860,3fvl,3.6470130704942534,6.07
11879,2hvc,6.9704077655385115,8.82
779,5afl,5.665407017177757,3.4
16346,3p7i,3.5726778192691713,7.7
12360,3bv2,8.56492631516259,9.36
17390,3el1,7.80799432159868,9.64
7401,3kc3,6.741912434311165,6.8
1917,5mf6,3.871063399655121,4.36
1455,3ztd,4.48510339345529,4.02
47,4lh3,4.025445729760709,1.52
12021,1rm8,5.246324814013351,9.0
9997,2pj5,7.708011408450016,7.82
6419,5nsx,9.42092258811476,6.4
853,3nus,3.361532812774647,3.51
7268,2vj9,9.330133420906927,6.74
13191,4b3b,6.387423519509474,3.6
8442,3cy2,7.196828762468168,7.22
4075,6a6w,2.5218496974064557,5.43
12503,6cqz,-2.924411309557115,9.64
17347,4mc9,7.285788070491965,9.44
15854,3n9r,2.7740665229952444,7.15
3457,4fqo,2.9738100991892504,5.16
16830,4yml,6.80271265424382,8.35
10267,4mzs,2.5135079101950306,7.92
1385,1tlo,-1.6721727357254648,4.0
2104,3bsc,6.459069544484337,4.48
14547,2ya6,6.0138729541793685,5.7
16582,1xws,8.030800050180934,8.0
16239,6guh,7.352752026623469,7.59
11689,1npw,9.093829702716134,8.7
1873,3tpu,7.5395754634775765,4.32
15390,4k77,6.300923779295797,6.63
5275,1di8,5.34346292583947,6.0
4816,4ght,3.0346844024896784,5.78
5196,2ykb,9.732517232974928,5.96
177,5v6u,4.370792756979008,2.26
13917,6h2t,5.112826585283436,4.82
16693,1g35,8.512319715705814,8.14
4912,3ind,6.713123637593938,5.82
8218,3ddp,6.093097707677577,7.14
13623,4q7s,2.7898833220151316,4.42
8765,2wih,8.617221764474714,7.35
9632,4r18,-9.430412667526692,7.68
14166,4ezz,5.12137580592463,5.19
4556,4wku,3.1922671340831315,5.68
16983,3t3u,8.053180635585656,8.6
15874,6g2l,10.1381977549089,7.17
2547,2qrh,9.467491393097903,4.71
7733,5q1e,8.685119171040178,6.92
15213,1j01,6.571668855165025,6.47
8331,3bl9,7.590826337304078,7.18
16171,5byi,5.599176486387221,7.51
5688,1w6r,8.708292448480089,6.15
1422,5f04,6.577462174525002,4.0
7534,6fyp,8.228358167025588,6.84
13406,6dai,5.575914308905983,4.07
13072,4np3,5.268779482785848,3.3
4250,4pnl,6.21269048827619,5.52
9331,4h5c,9.24152230471167,7.55
5689,1w76,6.3486556931530025,6.15
1046,1bcj,4.416146594730647,3.7
10200,5ugc,3.164974821394952,7.89
9124,5jt2,12.056831038547063,7.47
13654,3hl5,4.493134030522062,4.47
15821,3dx4,5.301494697995131,7.12
12905,1rql,3.5095736065987264,2.75
2630,6fse,5.707330795001431,4.74
11181,4kin,9.175728865791008,8.32
11945,3zos,10.48214460647626,8.89
9604,3tiw,3.530731816435165,7.67
1110,1oh4,6.684453374265149,3.74
6068,3g3n,4.953451036189835,6.29
4520,6fi4,6.067701929204428,5.66
3371,6bh8,2.9847373959360115,5.12
15363,4oc1,6.404840519273295,6.6
10632,1rhr,2.1099239475690816,8.1
11482,3pa4,7.484709321303672,8.52
17460,3h5b,5.668837077105723,10.0
7353,4zup,3.3307882151481687,6.77
775,2qcd,8.193005583923526,3.4
9523,4bfr,7.517831995035717,7.64
15481,6ghh,3.949628811180135,6.71
11725,3lvp,5.1248873575571485,8.7
8201,1o3b,4.683861660857892,7.13
12376,1e03,4.036921243429002,9.4
6640,3qcs,6.340432439330016,6.5
15562,1jeu,7.3624791728122805,6.82
9142,3vbg,6.324711948688234,7.48
4196,2y58,6.15255701865351,5.5
1278,3zvw,1.501818031527662,3.9
2641,4au7,6.825248814720867,4.76
4496,3sh0,5.963970397646365,5.66
13468,5fyx,4.219484886636066,4.16
15814,1b05,6.063375460526388,7.12
6144,4uyh,6.828515891239729,6.3
3156,3aje,4.03783246885263,5.03
14287,5wp5,8.049750575657688,5.34
14778,1c5s,5.146593784315121,6.0
17575,4kb9,0.36140089301506473,11.0
5298,2l6e,3.433793729702039,6.0
4169,1uef,3.5942879376490358,5.49
13538,3gta,6.90480694337406,4.28
2539,5vfj,0.03999020192475491,4.7
12397,5x27,6.174722762291683,9.4
8557,4d83,8.752853594196539,7.26
16320,4ygf,3.418569597624349,7.68
10144,2xfj,9.384251321066309,7.89
7814,2k0g,6.579988417366117,6.97
1202,5vfm,-0.5060486685950647,3.82
16219,2avs,10.288675891532765,7.57
10104,2z6w,7.437488582684112,7.87
9735,5dry,9.794458336771312,7.7
7144,2ow0,7.016480211957566,6.7
7074,2cm7,6.884145092101711,6.68
2069,2v85,4.930692625609464,4.46
7593,4k43,4.179465051364202,6.88
10020,4no9,-3.1947859685874693,7.82
15575,3dx2,5.642344864789509,6.82
7142,2lcs,2.9951905591290138,6.7
9682,2qoh,8.899331228960573,7.7
13743,2pyy,4.547155622303335,4.6
1394,2kfx,2.702294556295166,4.0
3580,3udp,8.738170270703604,5.22
14085,2yfa,4.379208627558208,5.07
1564,4k6t,5.8979917503062635,4.1
17036,2ojj,7.699899279678693,8.7
2238,2qn2,8.079695072912202,4.55
7157,4apr,5.867595344508326,6.7
16957,1hos,6.6573240449860736,8.55
12282,4hwb,3.152351015526152,9.24
3314,3vp2,2.567848060457735,5.1
1765,5uiq,4.71905126055085,4.26
12696,5dro,7.408033035656912,10.59
15867,3el4,9.23352130099201,7.17
9826,4cpq,6.41984240124766,7.74
1527,1n2v,5.72477742811236,4.08
9753,1uom,8.560710971536214,7.72
3646,5du4,6.21982471659289,5.25
14147,3b27,6.634210034240383,5.16
1150,5h7h,6.007575867918524,3.77
4768,1ddm,3.105530327092574,5.77
634,4k60,5.180160958253813,3.24
15283,1drv,5.99922667237032,6.54
1738,3cj3,4.7998910314665455,4.24
9510,6fob,8.239100255352913,7.63
8278,5nqr,7.658716335532766,7.15
9592,4zy4,5.5658760125725175,7.66
6299,3o88,3.2319832275471208,6.37
6798,4lnb,4.783911249037554,6.56
10807,4ufe,7.634935574477103,8.15
16929,1fcy,11.608945221991874,8.52
10642,2ql5,1.9268343124508167,8.1
3891,3ncq,7.52921860866268,5.36
12328,4fkk,4.604777665758455,9.3
16668,2pvj,7.591167120795841,8.1
9545,6df4,8.196080043686173,7.64
15242,5nw2,7.261666525944539,6.49
9277,2wu6,7.083170059628304,7.53
11010,5jog,5.248354698290376,8.24
7512,2gnh,7.37110247682125,6.83
14114,3ozj,4.790267601992619,5.11
1314,3t0m,2.488497365234309,3.94
15535,3m40,4.567550773451695,6.77
15985,3ccz,7.038290355430422,7.29
11889,4na8,9.104053207469034,8.82
4654,4abk,9.666605260665824,5.72
17349,4b7p,9.054521067774907,9.46
16135,3fed,5.425851039141656,7.46
13754,2bo4,3.39308491910987,4.61
3610,2vvt,6.39170553816685,5.24
4657,4h3c,3.1527584740489125,5.72
10846,4mxc,8.597441505278882,8.17
2783,3r0y,-0.9059432795058366,4.84
13512,5fnr,6.544828451020269,4.23
17624,1y6q,7.295485583333666,11.7
9988,1yly,5.339936557533397,7.82
6885,2xhx,6.982787096293656,6.6
7211,6bvb,3.506506555172856,6.71
347,3ftw,6.23022602142845,2.78
6403,4qtc,8.742155955889881,6.4
12188,3byu,9.56737799786846,9.1
8556,3vg1,9.085073048645171,7.26
13170,1np0,4.392632533798974,3.57
9737,5hvp,5.438497070020788,7.7
2523,4huo,7.580832490991277,4.7
4354,5opr,5.517484756742117,5.59
4297,2wyn,8.656337782659728,5.55
3601,5ema,5.795690027746253,5.23
12025,2asu,1.8136423348279322,9.0
14057,1mfa,6.482361355312686,5.04
1607,4trw,4.826131360332325,4.14
15279,5g60,8.483567960672472,6.52
5206,3sad,6.7526026642810475,5.96
17213,2qd8,0.014275864970174662,9.07
1876,2xo8,-2.9851818961426586,4.33
482,5aqr,4.372696699530817,3.0
6075,4hze,6.909111187041769,6.29
3582,4kup,7.841065136973284,5.22
1988,3iqi,4.714517358443042,4.41
14218,5d24,6.9140599560091145,5.24
1618,3q8h,5.482502590478929,4.15
5919,5u69,7.487317055849339,6.22
14701,4wk1,11.145687106623445,5.89
1244,2y55,-0.9153148255293296,3.87
16327,1bai,5.50324593345583,7.7
13098,3n35,4.719584660798827,3.37
8738,6hm2,7.014413285996653,7.33
5823,2gmv,7.000270771088473,6.2
14723,1yet,8.646692128175468,5.92
11500,4gjd,9.15608195665717,8.52
2530,5lvn,5.570313606302219,4.7
11197,6b5o,4.845007802441307,8.33
5166,3pm1,6.997225944672935,5.93
1968,3l6x,5.158261914739628,4.4
738,4gnf,4.327542886872169,3.35
6206,3dxk,6.031201053901858,6.33
13426,1p19,2.7539899303283146,4.11
3106,5aux,7.43264353043165,5.0
11796,4q1b,5.3576498907683145,8.72
5568,3d62,-0.6230188979744564,6.1
11215,1bb0,4.939953046581294,8.36
12240,6gop,-0.6844340098596394,9.15
3280,4qvy,3.6694529225931944,5.09
7749,5knj,7.720931547789915,6.94
15984,5ia4,9.051431791338702,7.28
14536,1a99,3.4413280082047204,5.7
1907,1n5z,3.651791447715717,4.36
4891,1rri,3.3731268598313795,5.82
4339,4iur,2.689018816789949,5.58
2407,3rqg,1.9402656270283603,4.64
16488,4pcs,5.459344129712574,7.85
579,3e73,-0.1450330090924281,3.15
5815,5n1v,9.266673608071166,6.19
7739,4y67,6.545939701536889,6.93
9168,3d4l,8.478130241477812,7.49
12055,3lhs,5.118279121151651,9.0
12742,5h8b,7.702262539110704,11.31
3555,6g85,5.390883689552022,5.21
15869,4i9h,7.156697802144642,7.17
3292,1rlp,2.2376436736125744,5.1
8222,4fgx,7.742571299516889,7.14
3444,5mwz,6.118478669477171,5.15
14505,1nhu,4.588760841645576,5.66
9219,1pq3,4.850749263443842,7.52
6377,3dz4,6.5539036635726635,6.4
13741,1u33,7.080717900154963,4.6
17235,3o56,-4.8423185761910865,9.1
1209,1bky,3.3162752834011147,3.84
9872,2lzg,4.888457697641137,7.77
